"","Lot_Frontage","Lot_Area","Year_Built","Year_Remod_Add","Mas_Vnr_Area","BsmtFin_SF_1","BsmtFin_SF_2","Bsmt_Unf_SF","Total_Bsmt_SF","First_Flr_SF","Second_Flr_SF","Low_Qual_Fin_SF","Gr_Liv_Area","Bsmt_Full_Bath","Bsmt_Half_Bath","Full_Bath","Half_Bath","Bedroom_AbvGr","Kitchen_AbvGr","TotRms_AbvGrd","Fireplaces","Garage_Cars","Garage_Area","Wood_Deck_SF","Open_Porch_SF","Enclosed_Porch","Three_season_porch","Screen_Porch","Pool_Area","Misc_Val","Mo_Sold","Year_Sold","Sale_Price","Overall_Qual","Overall_Cond"
"1815",50,8012,1992,1992,0,3,0,1145,1575,1575,0,0,1575,1,0,2,0,2,1,5,0,2,529,0,0,52,0,0,0,0,7,2007,179200,2,1
"1816",50,8012,1980,1980,0,7,0,630,630,630,636,0,1266,0,0,1,1,2,1,5,2,1,283,340,0,0,0,0,0,0,7,2007,128000,2,1
"1817",0,9180,1983,1983,0,1,93,0,840,884,0,0,884,1,0,1,0,2,1,5,0,2,504,240,0,0,0,0,0,0,12,2007,144000,1,2
"1818",60,8400,1977,1977,320,5,0,0,0,2020,0,0,2020,0,0,2,0,4,2,10,2,2,630,0,0,0,0,0,0,0,10,2007,144000,1,1
"1819",64,6285,1977,1977,0,4,351,405,894,894,0,0,894,1,0,1,0,2,1,5,0,1,308,192,0,0,0,0,0,0,3,2007,120750,1,1
"1820",80,8480,1963,1963,0,3,0,340,970,970,0,0,970,1,0,1,0,2,1,5,0,2,624,0,24,0,0,192,0,0,7,2007,132500,1,2
"1821",70,7420,1962,1962,0,6,0,640,1057,1057,0,0,1057,0,0,1,0,3,1,6,0,2,576,0,0,0,0,0,0,0,4,2007,132000,1,1
"1822",0,7758,1962,2001,0,1,0,411,999,999,0,0,999,1,0,1,0,3,1,6,0,1,264,0,132,0,0,0,0,0,3,2007,132500,1,2
"1823",85,6970,1961,1961,0,1,0,108,1040,1120,0,0,1120,1,0,1,1,3,1,5,0,2,544,168,0,0,0,0,0,400,5,2007,129000,3,1
"1824",40,13673,1962,1962,0,7,0,1140,1140,1696,0,0,1696,0,0,1,1,3,1,8,1,1,349,0,30,0,0,0,0,0,3,2007,143900,1,1
"1825",84,7476,1968,1968,0,6,0,228,1040,1040,0,0,1040,1,0,1,1,3,1,5,0,2,686,188,0,0,0,0,0,0,6,2007,145000,1,2
"1826",0,9945,1961,1961,57,6,0,161,988,988,0,0,988,1,0,1,0,3,1,5,0,2,572,0,0,0,0,0,0,0,10,2007,128500,1,1
"1827",0,6173,1967,1967,75,3,0,277,876,902,0,0,902,0,0,1,0,3,1,6,0,1,288,0,0,0,0,0,0,0,8,2007,125500,1,2
"1828",0,19522,1990,1990,272,3,0,496,1223,1271,1232,0,2503,1,0,2,1,3,1,7,1,2,564,0,99,0,0,182,0,0,2,2007,300000,2,1
"1829",0,17542,1974,2003,0,4,1031,36,1192,1516,651,0,2167,1,0,2,1,3,1,9,2,2,518,220,47,0,0,0,0,0,7,2007,294000,2,2
"1830",44,10751,1974,1974,44,1,0,250,1037,1037,0,0,1037,1,0,1,0,2,1,5,0,2,431,136,47,0,0,0,0,0,8,2007,129000,1,1
"1831",0,16647,1975,1981,0,1,0,0,1390,1701,0,0,1701,1,0,2,0,3,1,6,2,2,611,0,0,0,0,0,0,0,1,2007,171000,1,1
"1832",43,12712,1973,2006,0,1,0,76,1044,1055,0,0,1055,1,0,1,0,2,1,5,1,2,542,455,0,0,0,0,0,0,1,2007,147000,2,2
"1833",0,9572,1990,1990,336,3,0,971,1453,1453,1357,0,2810,0,0,2,1,4,1,9,1,2,750,500,0,0,0,0,0,0,6,2007,302000,2,1
"1834",85,10678,1992,2000,337,3,0,983,1683,2129,743,0,2872,0,0,2,1,4,1,9,1,2,541,0,33,0,0,0,0,0,4,2007,285000,2,1
"1835",45,4379,2004,2004,0,3,0,527,1378,1378,0,0,1378,1,0,2,0,2,1,6,1,2,540,160,56,0,0,0,0,0,7,2007,214000,2,1
"1836",80,3523,2006,2007,30,3,0,1081,1141,1151,0,0,1151,1,0,2,0,2,1,5,0,2,484,0,60,0,0,0,0,0,2,2007,166000,2,1
"1837",32,3784,2006,2007,36,3,0,1451,1511,1565,0,0,1565,1,0,2,0,2,1,5,0,2,476,0,120,0,0,0,0,0,2,2007,193800,2,1
"1838",47,4230,2006,2007,0,7,0,1352,1352,1352,0,0,1352,0,0,2,0,2,1,5,1,2,466,0,241,0,0,0,0,0,4,2007,208900,2,1
"1839",40,3606,2006,2007,0,3,0,415,1352,1352,0,0,1352,1,0,2,0,2,1,5,1,2,466,0,241,0,0,0,0,0,8,2007,194000,2,1
"1840",30,5330,2006,2007,0,7,0,1550,1550,1550,0,0,1550,0,0,2,1,2,1,5,0,2,528,0,102,0,0,0,0,0,7,2007,207500,2,1
"1841",35,4274,2006,2007,0,3,0,135,1241,1241,0,0,1241,1,0,1,1,1,1,4,0,2,569,0,116,0,0,0,0,0,11,2007,199900,2,1
"1842",35,4251,2006,2007,0,7,0,625,625,625,625,0,1250,0,0,2,1,2,1,5,0,2,528,0,54,0,0,0,0,0,6,2007,164700,2,1
"1843",24,2280,1999,1999,342,3,0,179,744,757,744,0,1501,1,0,2,1,3,1,6,1,2,440,0,0,0,0,0,0,0,9,2007,176500,2,1
"1844",34,3230,1999,1999,1129,3,0,310,729,729,729,0,1458,0,0,2,1,2,1,5,1,2,440,0,32,0,0,0,0,0,6,2007,176000,2,1
"1845",0,2117,2000,2000,513,3,0,336,756,756,756,0,1512,0,0,2,1,2,1,4,1,2,440,0,32,0,0,0,0,0,6,2007,168500,2,1
"1846",24,2117,2000,2000,216,3,0,339,756,769,804,0,1573,0,0,2,1,3,1,4,0,2,440,0,32,0,0,0,0,0,9,2007,177000,2,1
"1847",0,2117,2000,2000,456,3,0,320,756,769,756,0,1525,0,0,2,1,3,1,5,1,2,440,0,0,0,0,0,0,0,6,2007,177000,2,1
"1848",0,5105,2004,2004,0,3,0,312,551,551,551,0,1102,0,0,2,1,2,1,4,0,2,480,0,60,0,0,0,0,0,3,2007,148800,2,1
"1849",24,2645,1999,2000,456,7,0,776,776,764,677,0,1441,0,0,2,1,2,1,5,0,2,492,206,0,0,0,0,0,0,11,2007,174000,2,1
"1850",66,7399,1997,1998,1600,2,0,326,975,975,975,0,1950,0,0,2,1,3,1,7,1,2,576,0,10,0,0,198,0,0,6,2007,239000,2,1
"1851",73,7321,1999,2000,0,7,0,1339,1339,1358,0,0,1358,0,0,2,0,3,1,5,0,2,625,176,174,0,0,0,0,0,12,2007,204000,2,1
"1852",0,8010,2003,2004,0,3,0,90,1054,1072,976,0,2048,1,0,2,1,3,1,8,2,2,552,0,48,0,0,180,0,0,8,2007,301000,2,1
"1853",106,8413,1998,1998,0,3,0,319,1220,1220,1142,0,2362,1,0,2,1,3,1,8,2,2,1105,147,0,36,0,144,0,0,6,2007,312500,2,1
"1854",50,9466,1994,1995,0,4,1037,0,1494,1494,0,0,1494,1,0,1,1,1,1,5,1,2,478,0,30,0,0,217,0,0,5,2007,279700,2,1
"1855",80,12000,1980,1980,600,3,0,270,2002,2362,0,0,2362,1,0,2,1,3,1,8,1,2,546,180,16,0,0,0,0,0,3,2007,255000,2,2
"1856",0,16157,1978,1978,0,1,391,289,1360,1432,0,0,1432,1,0,1,1,2,1,5,1,2,588,168,180,0,0,0,0,0,6,2007,194000,1,2
"1857",90,10768,1976,2004,0,1,0,280,1437,1437,0,0,1437,1,0,2,0,3,1,6,1,2,528,0,21,0,0,180,0,0,7,2007,218000,1,2
"1858",40,3840,1978,1998,0,3,176,0,1057,1295,0,0,1295,1,0,1,0,1,1,4,2,2,571,133,89,0,0,0,0,0,7,2007,213750,2,2
"1859",80,9600,1976,1994,360,7,0,528,528,1094,761,0,1855,0,0,2,1,3,1,7,1,2,512,113,100,0,0,0,0,0,8,2007,187000,2,2
"1860",80,9600,1976,1976,0,1,0,284,1262,1262,0,0,1262,0,1,2,0,3,1,6,1,2,460,298,0,0,0,0,0,0,5,2007,181500,2,2
"1861",94,17778,1981,1981,0,1,829,0,2461,2497,0,0,2497,1,0,2,0,2,1,7,2,2,676,266,0,0,0,0,0,0,3,2007,373000,2,1
"1862",0,18890,1977,1977,1,3,211,652,1361,1361,1259,0,2620,0,0,2,2,4,2,12,1,2,600,155,24,145,0,0,0,8300,8,2007,190000,1,1
"1863",0,7050,2001,2001,0,3,0,319,1057,1057,872,0,1929,1,0,2,1,3,1,7,1,2,650,0,235,0,0,0,0,0,5,2007,226000,2,1
"1864",78,11700,1968,1968,41,7,0,912,912,1152,0,0,1152,1,0,1,1,3,1,7,0,2,412,0,126,0,0,0,0,0,9,2007,143450,2,2
"1865",80,8000,1970,1970,525,6,0,93,1008,1403,1008,0,2411,1,0,2,1,4,1,8,1,2,570,0,192,0,0,0,0,0,6,2007,240050,2,2
"1866",0,8723,1969,1969,0,2,0,0,973,1082,0,0,1082,1,0,1,0,3,1,6,0,2,480,160,0,0,0,0,0,0,1,2007,162500,2,2
"1867",130,11700,1968,1968,196,1,0,385,1295,1295,0,0,1295,1,0,1,1,3,1,6,0,2,528,0,194,0,0,200,0,0,4,2007,164000,2,1
"1868",108,11358,1972,1987,0,2,0,778,1124,1610,0,0,1610,0,0,2,0,3,1,8,1,2,515,202,0,0,0,256,0,0,5,2007,185000,2,2
"1869",80,9547,1993,1993,112,7,0,1594,1594,1594,0,0,1594,0,0,2,0,2,1,6,1,2,472,190,80,0,0,0,0,0,7,2007,188500,2,2
"1870",78,10530,1993,1993,194,3,0,329,1148,1091,984,0,2075,1,0,2,1,3,1,8,1,2,473,235,86,0,0,0,0,0,8,2007,255000,2,2
"1871",0,11500,1976,1976,164,7,0,1680,1680,1680,0,0,1680,0,0,2,0,4,2,8,0,2,528,0,0,0,0,0,0,0,6,2007,136905,1,2
"1872",88,10738,1966,1966,0,1,0,301,1093,1093,0,0,1093,1,0,2,0,3,1,6,1,2,484,224,0,0,0,0,0,400,11,2007,158500,2,2
"1873",80,9600,1973,1973,320,1,0,326,1242,1242,0,0,1242,0,0,1,1,3,1,6,1,2,528,0,0,0,0,0,0,0,9,2007,175500,2,2
"1874",80,10800,1963,1963,203,2,264,171,1052,1052,0,0,1052,1,0,1,0,3,1,6,0,1,311,0,133,0,0,0,0,0,2,2007,127000,2,1
"1875",70,8050,1967,1993,0,1,38,437,949,1107,0,0,1107,1,0,1,0,3,1,5,0,1,308,88,64,0,0,0,0,0,3,2007,127000,1,2
"1876",0,10355,1967,1967,196,2,0,519,1214,1214,0,0,1214,0,0,2,0,3,1,5,1,1,318,0,111,0,0,0,0,0,7,2007,143000,1,1
"1877",79,10289,1965,1965,168,1,0,237,1073,1073,0,0,1073,1,0,1,1,3,1,6,0,2,515,0,0,0,0,0,0,0,6,2007,156000,1,2
"1878",0,9503,1958,1983,0,1,374,193,1024,1344,0,0,1344,1,0,1,0,2,1,6,1,1,484,316,28,0,0,0,0,0,6,2007,144000,1,1
"1879",0,10624,1964,1964,84,3,264,1424,1728,1728,0,0,1728,0,1,2,0,6,2,10,0,1,352,155,0,0,0,0,0,0,11,2007,119000,1,3
"1880",0,10899,1964,1964,0,5,0,0,0,1224,0,0,1224,0,0,2,0,2,2,8,0,3,530,0,0,0,0,0,0,0,4,2007,103000,3,1
"1881",0,12342,1960,1978,0,7,0,978,978,1422,0,0,1422,0,0,1,0,3,1,6,1,1,286,0,0,36,0,0,0,600,8,2007,139900,1,1
"1882",0,12772,1960,1998,0,2,0,460,958,958,0,0,958,0,0,1,0,2,1,5,0,1,301,0,0,0,0,0,0,15500,4,2007,151500,2,2
"1883",80,8892,1960,1960,66,7,0,1065,1065,1065,0,0,1065,0,0,1,1,3,1,6,0,2,461,74,0,0,0,0,0,0,7,2007,126500,1,1
"1884",65,10482,1958,1958,63,3,0,81,588,1138,0,0,1138,0,1,1,0,3,1,6,0,1,264,224,0,0,0,0,0,0,6,2007,145000,2,2
"1885",70,7535,1958,1985,0,2,279,522,912,912,0,0,912,0,1,1,0,2,1,5,0,1,297,12,285,0,0,0,0,480,6,2007,120000,1,2
"1886",74,7450,1956,1956,0,6,206,250,894,1074,0,0,1074,0,0,1,0,2,1,6,1,2,396,0,72,0,0,0,0,0,1,2007,124000,1,1
"1887",0,8339,1959,1959,0,5,0,0,0,882,0,0,882,0,0,1,0,3,1,5,0,1,294,0,0,0,0,0,0,1200,7,2007,106500,1,2
"1888",0,14357,1961,1961,0,1,167,386,864,1187,0,0,1187,1,0,1,0,2,1,6,1,2,440,128,0,0,0,0,0,0,8,2007,140500,1,1
"1889",76,8243,1961,1961,56,1,0,264,964,964,0,0,964,0,0,1,0,3,1,5,1,2,784,170,0,0,0,0,0,0,2,2007,137500,1,2
"1890",70,8680,1960,1960,0,7,0,894,894,894,0,0,894,0,0,1,0,3,1,5,0,1,312,0,0,0,0,0,0,0,1,2007,117600,1,2
"1891",80,8800,1966,1966,202,2,0,520,1174,1200,0,0,1200,0,1,2,0,3,1,6,1,2,440,0,0,0,0,0,0,0,10,2007,163500,2,2
"1892",80,9200,1965,1965,98,3,0,548,1042,1042,0,0,1042,0,0,2,0,3,1,5,0,2,440,192,0,0,0,0,0,0,5,2007,161000,2,1
"1893",85,9350,1964,1991,108,4,580,452,1302,1302,0,0,1302,0,1,2,0,3,1,7,0,1,309,333,0,0,0,0,0,0,10,2007,158000,2,2
"1894",80,8800,1964,1997,306,1,0,431,845,845,1309,0,2154,0,0,2,1,5,1,8,1,2,539,0,0,0,0,161,0,0,7,2007,224500,2,2
"1895",0,11382,1964,1964,212,1,543,533,1130,1374,0,0,1374,0,1,1,0,3,1,7,1,1,286,0,28,84,0,0,0,0,8,2007,147000,2,1
"1896",0,22002,1959,1991,136,1,0,206,1592,1652,0,0,1652,1,0,1,1,3,1,6,1,2,510,0,0,0,0,201,0,0,7,2007,200000,2,2
"1897",0,14585,1960,1987,85,2,219,331,1144,1429,0,0,1429,0,1,1,0,3,1,7,2,2,572,216,110,0,0,0,0,0,6,2007,181900,2,2
"1898",75,7388,1959,2002,0,6,0,658,1063,1327,0,0,1327,1,0,1,0,3,1,7,0,2,624,0,0,0,0,0,0,0,7,2007,150750,1,2
"1899",70,9842,1962,1962,0,5,0,0,0,1224,0,0,1224,0,0,2,0,2,2,6,0,2,462,0,0,0,0,0,0,0,3,2007,101800,3,1
"1900",57,8280,1950,1950,0,7,0,932,932,932,0,0,932,0,0,1,0,2,1,4,1,1,306,0,0,214,0,0,0,0,11,2007,124000,2,1
"1901",85,12172,1940,1996,0,4,259,433,822,908,0,0,908,0,0,1,0,2,1,4,0,2,512,284,24,0,0,192,0,0,10,2007,138500,1,2
"1902",50,5000,1946,1950,0,5,0,0,0,334,0,0,334,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,2007,39300,3,3
"1903",50,5000,1946,1950,0,4,0,367,666,666,0,0,666,0,1,1,0,2,1,4,0,0,0,0,52,0,0,0,0,0,4,2007,64500,3,3
"1904",51,3500,1945,1950,0,4,0,226,370,442,228,0,670,1,0,1,0,2,1,4,0,0,0,0,21,0,0,0,0,2000,7,2007,64000,3,1
"1905",50,5175,1958,2000,0,2,404,254,808,808,0,0,808,0,0,1,0,2,1,5,0,1,308,143,0,0,0,0,0,0,7,2007,112000,1,2
"1906",100,9500,1964,1978,272,6,0,374,816,1127,850,0,1977,0,1,1,1,4,1,9,1,2,540,0,52,0,0,0,0,0,6,2007,165000,2,2
"1907",80,9600,1955,1955,176,2,0,710,1078,1150,0,0,1150,1,0,1,0,2,1,6,0,1,288,0,0,0,0,175,0,0,10,2007,144000,1,2
"1908",95,11345,1948,1950,567,6,0,708,928,928,992,0,1920,0,0,2,0,4,2,10,0,2,400,0,0,0,0,0,0,0,7,2007,137000,1,1
"1909",79,9492,1941,1950,0,6,41,359,768,968,408,0,1376,1,0,1,0,3,1,6,1,1,240,0,0,0,0,0,0,0,4,2007,105000,1,1
"1910",79,9480,1942,1995,224,4,0,342,728,888,756,0,1644,0,0,1,1,3,1,7,2,1,312,168,0,0,0,0,0,0,6,2007,146500,1,2
"1911",63,8668,1968,1968,0,7,0,1560,1560,1560,0,0,1560,0,0,2,0,4,2,8,0,3,792,0,0,0,0,0,0,0,5,2007,126000,1,1
"1912",0,10050,1966,1966,87,3,0,191,793,1280,0,0,1280,0,1,2,0,3,1,6,1,2,432,140,40,0,0,0,0,0,6,2007,175000,1,2
"1913",100,9600,1961,1961,291,1,0,618,1218,1254,0,0,1254,1,0,1,0,3,1,6,1,2,525,0,0,0,0,168,0,0,5,2007,158500,2,1
"1914",70,10150,1958,1958,1,6,0,456,912,912,0,0,912,0,0,1,0,2,1,5,0,1,275,0,0,0,0,0,0,0,7,2007,114500,1,1
"1915",78,11344,1958,1958,180,2,0,414,874,874,650,0,1524,0,0,1,1,3,1,7,0,1,315,0,0,0,0,0,0,0,7,2007,144000,1,1
"1916",0,18450,1965,1979,113,4,723,111,1021,1465,915,0,2380,0,0,2,1,3,1,7,1,2,596,0,265,0,0,0,0,0,8,2007,129000,2,1
"1917",73,8760,1957,1999,0,1,0,63,936,936,0,0,936,1,0,1,0,2,1,4,0,1,315,0,0,0,219,0,0,0,9,2007,141000,2,2
"1918",65,6860,1956,1956,54,3,0,100,1008,1008,0,0,1008,1,0,1,0,3,1,6,0,1,308,0,0,0,0,0,0,0,12,2007,131000,1,2
"1919",60,8250,1963,1963,0,1,0,765,1053,1053,0,0,1053,1,0,1,0,3,1,6,0,2,692,240,0,0,0,109,0,0,7,2007,142100,1,2
"1920",70,8176,1958,1992,0,6,0,210,1056,1056,0,0,1056,1,0,1,0,3,1,6,0,1,308,0,0,0,0,0,0,0,8,2007,139000,1,2
"1921",75,9750,1958,1958,243,6,0,834,1442,1442,0,0,1442,0,0,1,1,4,1,7,0,1,301,0,0,275,0,0,0,500,4,2007,157900,2,2
"1922",80,9250,1954,2005,0,2,468,108,1056,1056,0,0,1056,0,1,1,0,3,1,6,0,1,260,390,0,0,0,0,0,0,7,2007,139400,1,2
"1923",90,11988,1957,1957,0,6,0,467,1244,1244,0,0,1244,0,0,1,1,3,1,6,2,1,336,0,40,0,0,0,0,0,5,2007,150000,2,2
"1924",70,9100,1960,1960,69,7,0,1144,1144,1144,0,0,1144,0,0,1,0,3,1,6,1,1,336,0,0,0,0,0,0,0,6,2007,120000,1,1
"1925",80,9736,1957,1969,289,2,138,525,1331,1721,0,0,1721,0,0,1,0,4,1,8,3,2,464,0,0,0,0,0,0,0,4,2007,174850,2,2
"1926",72,9770,1957,1957,0,6,0,410,922,922,0,0,922,1,0,1,0,2,1,5,0,1,308,0,34,0,0,0,0,0,4,2007,116000,1,1
"1927",72,10152,1956,1956,120,2,0,462,1048,1048,0,0,1048,1,0,1,0,3,1,6,0,1,286,0,20,0,0,192,0,0,6,2007,135000,1,1
"1928",0,12155,1970,1970,0,4,0,420,1657,1657,0,0,1657,0,1,2,0,3,1,7,1,2,484,0,0,0,0,147,0,0,3,2007,163500,2,3
"1929",70,12198,1955,1975,0,6,0,424,1204,1411,0,0,1411,0,0,1,0,3,1,7,1,1,310,278,82,0,0,0,0,0,6,2007,130000,1,2
"1930",75,10050,1955,1955,0,6,0,928,1216,1216,0,0,1216,1,0,1,0,3,1,5,0,1,336,0,0,0,0,0,0,0,8,2007,129500,1,1
"1931",60,11556,1953,2006,0,2,0,456,864,1154,0,0,1154,0,0,1,1,3,1,6,0,1,336,63,0,0,0,0,0,0,7,2007,142000,1,2
"1932",70,8078,1958,1958,260,7,0,1560,1560,1560,0,0,1560,0,0,2,0,4,2,8,0,2,484,0,0,0,0,0,0,0,12,2007,128600,1,1
"1933",60,10950,1952,1952,0,1,0,507,948,948,0,0,948,0,0,1,0,2,1,5,0,2,410,0,48,0,0,0,0,0,4,2007,125000,2,2
"1934",68,7942,1953,1953,0,6,955,0,1040,1040,0,0,1040,0,1,1,0,3,1,6,0,1,293,0,0,0,0,0,0,0,6,2007,136000,2,2
"1935",66,8923,1953,2006,0,2,0,365,1008,1008,0,0,1008,1,0,1,0,2,1,6,0,1,240,0,18,0,0,0,0,0,5,2007,134500,1,2
"1936",71,8540,1956,2003,0,6,691,120,925,925,0,0,925,1,0,1,0,3,1,5,0,1,252,152,0,0,0,0,0,0,6,2007,127000,1,2
"1937",60,7134,1955,1955,0,1,0,0,384,1360,0,0,1360,0,0,1,0,3,1,6,1,2,572,0,50,0,0,0,0,0,2,2007,130000,1,1
"1938",55,7150,1955,1955,0,6,0,1040,1190,1040,500,0,1540,1,0,1,0,4,1,7,0,1,352,0,0,0,0,0,0,0,8,2007,115000,3,3
"1939",70,8400,1955,1955,0,2,0,130,923,925,0,0,925,1,0,1,0,3,1,5,2,1,390,81,0,0,0,0,0,0,3,2007,116900,1,1
"1940",70,13300,1956,2000,0,6,0,551,928,928,0,0,928,0,0,1,0,2,1,4,0,1,252,261,0,156,0,0,0,0,6,2007,132000,1,2
"1941",75,9532,1953,1953,0,2,354,156,1105,1647,0,0,1647,1,0,1,0,3,1,6,1,1,280,225,0,0,0,0,368,0,2,2007,153000,3,2
"1942",0,15783,1952,1952,0,6,0,632,924,924,0,0,924,0,0,1,0,2,1,6,0,1,420,0,324,0,0,0,0,400,6,2007,112500,1,1
"1943",60,14190,1890,2006,0,7,0,925,925,1000,544,0,1544,0,0,2,0,3,1,7,0,0,0,231,0,0,0,0,0,0,4,2007,138000,3,2
"1944",60,9600,1949,2003,0,1,0,625,845,893,0,0,893,0,1,1,0,2,1,4,0,2,576,0,0,0,0,0,0,0,5,2007,135000,1,2
"1945",0,12099,1953,2004,0,4,0,1018,1216,1216,0,512,1728,1,0,1,0,3,1,7,1,1,371,200,0,0,0,0,0,0,6,2007,156000,1,2
"1946",113,21281,1935,2007,0,7,0,666,666,1308,1778,0,3086,0,0,3,1,4,1,9,0,3,1200,0,208,290,0,156,0,0,11,2007,301600,1,3
"1947",60,10134,1940,1950,0,7,0,735,735,735,299,0,1034,0,0,1,0,2,1,5,0,1,240,0,39,0,0,0,0,0,7,2007,109000,1,2
"1948",55,5500,1956,1956,0,7,0,882,882,882,0,0,882,0,0,1,0,1,1,4,0,0,0,0,0,0,0,0,0,0,4,2007,103200,3,2
"1949",60,10284,1925,1993,0,1,66,55,1151,845,436,0,1281,1,0,2,0,1,1,6,0,2,580,0,0,0,0,0,0,0,8,2007,128500,3,2
"1950",60,10800,1927,2007,0,7,0,656,656,968,0,0,968,0,0,2,0,4,1,5,0,1,216,0,0,0,0,0,0,0,8,2007,64500,3,2
"1951",60,10800,1895,1999,0,7,0,736,736,751,783,0,1534,0,0,1,1,3,1,6,0,0,0,0,112,0,0,0,0,0,7,2007,148000,1,2
"1952",60,5400,1920,1950,0,7,0,691,691,691,0,0,691,0,0,1,0,2,1,4,0,1,216,0,20,94,0,0,0,0,1,2007,86000,1,2
"1953",93,10090,1963,1999,364,6,483,0,725,1035,616,0,1651,0,1,2,0,4,1,6,2,1,276,460,46,0,0,165,0,0,10,2007,172000,2,1
"1954",75,8700,1961,1961,53,1,0,728,920,888,0,0,888,0,1,1,0,3,1,5,0,1,240,0,0,0,0,0,0,0,2,2007,120000,1,2
"1955",66,8300,1968,1968,86,6,0,0,952,952,0,0,952,1,0,1,0,3,1,5,0,1,288,0,0,0,0,0,0,0,8,2007,128500,2,2
"1956",70,11606,1969,1969,192,6,0,390,1040,1040,1040,0,2080,0,1,1,2,5,1,9,2,2,504,335,0,0,0,0,0,0,9,2007,135000,1,1
"1957",60,8064,1949,2006,0,7,0,672,672,672,252,0,924,0,0,1,0,3,1,6,1,2,576,0,0,0,0,0,0,2000,7,2007,122900,1,2
"1958",60,11664,1948,1950,206,2,0,746,1082,1082,0,0,1082,0,0,1,0,2,1,5,1,1,240,0,130,0,0,0,0,0,11,2007,119200,2,1
"1959",78,10496,1949,1950,320,6,0,844,1040,1168,678,0,1846,0,0,2,0,3,1,7,1,1,315,0,0,0,0,0,0,0,1,2007,143000,2,2
"1960",60,7200,1950,1950,0,2,96,246,876,988,0,0,988,0,0,1,0,3,1,6,0,1,276,0,80,0,0,0,0,0,5,2007,119000,1,2
"1961",60,7200,1950,1950,0,4,0,432,864,1238,0,0,1238,0,0,1,1,3,1,6,1,1,357,0,171,0,0,0,0,0,11,2007,102000,1,3
"1962",60,7200,1950,2002,0,1,149,317,864,864,0,0,864,1,0,1,0,3,1,5,0,2,720,194,0,0,0,0,0,0,7,2007,129000,1,2
"1963",70,7000,1960,2002,45,6,0,422,1010,1134,0,0,1134,0,0,1,0,2,1,6,0,1,254,0,16,0,0,0,0,0,4,2007,135000,1,2
"1964",0,7500,1959,2003,0,3,0,466,1040,1040,0,0,1040,1,0,1,0,3,1,6,0,1,286,0,0,0,0,0,0,0,7,2007,152000,1,2
"1965",70,7315,1958,1958,0,6,0,545,1170,1170,0,0,1170,0,1,1,0,3,1,6,1,1,338,0,0,0,0,225,0,0,3,2007,140000,1,2
"1966",70,7903,1960,1960,0,6,0,503,1242,1242,0,0,1242,1,0,1,1,3,1,6,0,1,324,0,0,0,0,0,0,0,5,2007,152000,1,1
"1967",80,8000,1960,1960,0,2,154,125,1377,1377,0,0,1377,1,0,1,0,3,1,6,2,1,351,0,0,0,0,0,0,0,11,2007,156500,1,1
"1968",80,8000,1961,1961,0,7,0,1800,1800,1800,0,0,1800,0,0,2,0,6,2,10,0,0,0,0,0,0,0,0,0,0,7,2007,141000,1,3
"1969",70,7000,1961,1961,0,5,0,0,0,925,0,0,925,0,0,1,0,3,1,7,0,1,300,0,0,0,0,0,0,0,7,2007,99000,1,2
"1970",80,9760,1964,1993,340,2,117,169,822,1020,831,0,1851,0,0,2,1,3,1,7,1,2,440,239,42,0,0,0,0,0,7,2007,187000,2,2
"1971",69,7590,1962,1962,288,1,0,324,864,876,936,0,1812,0,0,2,0,4,1,8,1,1,264,0,168,0,0,0,0,0,7,2007,169500,1,1
"1972",60,6600,1962,1962,0,1,442,312,864,864,0,0,864,0,0,1,0,2,1,5,0,1,294,58,0,0,0,0,0,0,12,2007,125500,1,1
"1973",66,6760,1962,1962,0,1,0,162,896,936,0,0,936,1,0,1,0,3,1,6,1,1,288,24,90,160,0,0,0,0,10,2007,130000,1,1
"1974",60,6978,1926,1980,0,7,0,850,850,960,0,0,960,0,0,1,0,2,1,5,0,2,576,0,0,116,0,0,0,0,4,2007,103000,1,2
"1975",60,9600,1910,2002,0,7,0,264,264,768,664,0,1432,0,0,2,0,2,1,7,0,2,360,270,0,112,0,0,0,0,5,2007,132000,1,2
"1976",50,6000,1927,1950,0,6,0,569,845,866,430,0,1296,0,0,1,0,3,1,6,0,2,576,0,0,175,0,0,0,0,7,2007,127500,2,2
"1977",56,4480,1922,1950,0,4,0,240,1022,1022,0,0,1022,1,0,1,0,2,1,4,1,1,184,0,122,20,0,0,0,0,2,2007,89500,1,1
"1978",60,7200,1980,1980,180,3,0,0,936,936,0,0,936,1,0,1,0,2,1,4,0,2,672,49,0,0,0,0,0,0,8,2007,140000,1,1
"1979",56,3153,1920,1990,0,7,0,967,967,967,0,0,967,0,0,1,0,2,1,5,1,1,180,0,0,26,0,0,0,0,7,2007,99900,1,2
"1980",60,10800,1885,1995,0,7,0,641,641,1047,0,0,1047,0,0,1,0,2,1,6,0,1,273,0,0,0,0,0,0,450,8,2007,100000,3,2
"1981",60,7200,1940,1950,279,7,0,808,808,1072,0,0,1072,0,0,1,0,2,1,5,2,2,379,0,0,0,0,0,0,0,5,2007,130000,1,2
"1982",120,9000,1900,2006,0,2,0,550,680,680,494,0,1174,0,0,1,0,2,1,6,1,2,576,116,26,40,0,0,0,0,6,2007,135000,1,2
